,ticker,date,3_day_buy_and_hold_excess_return,3_day_buy_and_hold_excess_log_return,ratio_h4,ratio_fin,tfidf_h4,tfidf_neg
16,A,2016-06-07,0.0019539714589376,0.0019377293026585,0.011110051497234407,0.004291436200648484,7.220359432591704,8.13144106262913
17,A,2016-03-08,-0.0311275738688953,-0.0318782425053961,0.010835924857000096,0.004437285127264321,7.68028586112224,8.668950411725586
18,A,2021-12-17,0.0251029276771589,0.0246173728416895,0.008919200949627296,0.0030827006969714184,8.408823617734392,8.858963084263683
19,A,2020-12-18,-0.0053502534249538,-0.005420022376402,0.009213369898251006,0.0031535695624885993,8.225658070393504,8.817622587792883
20,A,2019-12-19,0.0115809166379098,0.0113744544230811,0.009575211691971824,0.0029236313032820634,7.181773599598497,8.724101875961315
21,A,2018-12-20,0.0002318663003845,-0.0004722172863946,0.009587391169689253,0.0029973502185209402,7.102082794664781,8.97638790914141
22,A,2017-12-21,-0.0028864553086606,-0.0028909994363129,0.009257281453052112,0.002980107352768916,7.5771288778895265,8.576237490362738
23,A,2016-12-20,0.0124671906334622,0.0123853300468246,0.009353696733608823,0.003099255125944253,7.437176463647017,8.547129505307016
24,AA,2021-11-04,,,0.009411967878421553,0.003700642678278461,5.9926416082477765,4.3384189940740585
25,AA,2021-08-04,,,0.010146373918829008,0.00391524643021649,5.883337623219018,4.123171644841133
26,AA,2021-05-06,,,0.009452477848009929,0.003983028833665253,6.606148625879943,5.0164013201430375
27,AA,2020-11-09,,,0.010607101725589633,0.005042244524664415,7.463675174431012,6.1886630575372505
28,AA,2020-08-07,,,0.011281285020545387,0.005400501627621538,7.20227390926525,5.64890647943337
29,AA,2020-05-07,,,0.010803432549969844,0.00535410075444147,8.387559052881443,7.624426705049244
30,AA,2019-11-05,,,0.010984500989812178,0.004852493843851093,6.595194110521511,5.7409755425358675
31,AA,2019-08-02,,,0.010564154285788174,0.0048489080259125645,6.739612733238483,5.314466956996173
32,AA,2019-05-01,,,0.00975102073492915,0.00390681290529181,7.050964702757253,5.461137973032035
33,AA,2018-11-01,,,0.010242707637497217,0.004054893412556106,6.166041417010654,5.06215852702054
34,AA,2018-08-02,,,0.010479440758173583,0.003882214130751957,5.83954354067029,4.640904149978787
35,AA,2018-05-01,,,0.010001932022530356,0.0034925022664110453,6.15982584468164,4.758393093812818
36,AA,2017-11-06,,,0.009791162535331558,0.004575309595949326,6.840756400171023,4.893206124076032
37,AA,2017-08-02,,,0.009972951208936424,0.004976151638413413,7.404996275633621,5.225427199521731
38,AA,2017-05-02,,,0.009642205771912885,0.004130458105353503,6.34604941998324,4.720656969499772
39,AA,2016-11-09,,,0.009797872268292186,0.004176809216102413,7.149489701520404,5.276302982446611
40,AA,2016-07-29,,,0.01001347239672424,0.00432176321884319,7.2430037723636085,5.348662617278266
41,AA,2016-05-05,,,0.010031992903049234,0.004445031662592841,7.651299929668334,6.540177499137908
42,AA,2021-02-16,,,0.009986848347636006,0.00469015547775329,8.507857179477174,9.299043596341335
43,AA,2020-02-27,,,0.009807556295772398,0.004825351919874062,8.679269654051406,8.95775930298923
44,AA,2019-02-21,,,0.009216366947416343,0.004236854086045982,8.334899696749297,8.996939700263992
45,AA,2018-02-26,,,0.009163309181547372,0.003976478260629273,7.275238116087721,7.8297958705880175
46,AA,2017-02-28,,,0.008940860643150458,0.0037537964532311087,7.368699272047255,7.4799118101088755
47,AA,2016-02-19,,,0.00890208322669806,0.004401904079439013,8.928291761166927,8.795074832950608
48,AAL,2021-10-21,-0.0219576227597755,-0.022062021384258,0.008748894798017093,0.004172447935466139,10.739771252539239,8.790912171993353
49,AAL,2021-07-22,0.0170790680410258,0.0166362993810887,0.0087468220447143,0.00412836386779706,10.663245840315437,8.670413325260226
50,AAL,2021-04-22,0.0455845772377814,0.0443224694278045,0.008958641309784481,0.004401516077760117,10.911902311182935,8.714945330129828
51,AAL,2020-10-22,-0.0643578419157498,-0.0673935063564595,0.008725752476291843,0.004164708965790576,10.096004761845368,8.251331051432738
52,AAL,2020-07-23,0.0137461644472675,0.0136813641660856,0.009496522477922976,0.004479769317625943,10.182734408624626,8.287445794806498
53,AAL,2020-04-30,-0.1901038948003657,-0.2191848139960252,0.010143581684406029,0.004811268031750167,10.55008668286883,8.492728844251658
54,AAL,2019-10-24,0.0969125960327873,0.0914598101687313,0.010428715082216421,0.004291399732790731,9.31219881808089,7.871763336693559
55,AAL,2019-07-25,-0.1115681492079246,-0.1183078848386277,0.010707613796874288,0.004576682209160452,9.335694104691514,7.853471663253519
56,AAL,2019-04-26,0.0163357915424455,0.0160844213187798,0.010373062238373431,0.004600027600165601,9.75430391634361,7.971814060718769
57,AAL,2018-10-25,0.0802395314178904,0.0772583144522759,0.009642662364743787,0.0036664115455299568,9.032397117594332,8.431629545849617
58,AAL,2018-07-26,0.0356634308187129,0.035532418113193,0.009774730477855478,0.003719587703962704,9.071674773862147,8.339921697333832
59,AAL,2018-04-26,-0.0548589300420994,-0.0563007879094659,0.009698428429845675,0.003933981917841467,9.540906388852191,8.647042560432084
60,AAL,2017-10-26,-0.0802740299057146,-0.0831670587739136,0.00940806146667203,0.0039120640411923245,8.954810020464405,7.914645225207359
61,AAL,2017-07-28,0.0210971809914932,0.0208714063851918,0.01005757319435728,0.00419111026221725,8.757157352979355,8.003169110421652
62,AAL,2017-04-27,-0.0938153691541844,-0.0984418908027551,0.009769170917264633,0.004368750180110083,9.519270969929131,8.18190028637086
63,AAL,2016-10-20,-0.0235622553738834,-0.0237643128060826,0.010703282458336663,0.004519262356941818,9.532963064772137,7.943941614308812
64,AAL,2016-07-22,0.0436652135322825,0.0426486354084527,0.010645049218297627,0.004539664157498552,9.452508579292445,7.68813321101229
65,AAL,2016-04-22,-0.0773647533380359,-0.0805130132344921,0.010869505637562556,0.0050373553610287385,10.145386040062851,8.457241895001193
66,AAL,2021-02-17,0.0548601134936615,0.0537410107580332,0.007282487413034413,0.003113935586294175,9.277906565141326,9.01483760195185
67,AAL,2020-02-19,-0.018602926592152,-0.0190389326147267,0.0077732508595727366,0.0030016152760171787,7.99163613476688,9.148161616088764
68,AAL,2019-02-25,0.0054486088504087,0.0054315708436636,0.00794097985875073,0.002653725212207136,7.687496358669492,8.496375639296424
69,AAL,2018-02-21,0.0207872633574877,0.020200908608438,0.008171987387919992,0.002769156238709889,7.591446990177015,8.321343262985561
70,AAL,2017-02-22,-0.0124528902045398,-0.0125189529865033,0.008350342891084831,0.002956963118958907,8.430666661143377,8.794881419590368
71,AAL,2016-02-24,-0.0022891817791291,-0.0023383153085055,0.00862101363904489,0.003630760482554539,8.563186668152829,6.966639849918181
72,AAP,2021-11-16,-0.0465645098872528,-0.0474442715445771,0.006485744643173366,0.0014166814237648309,5.65357732642231,4.708579082532216
73,AAP,2021-08-24,0.00717697666558,0.0071459382052696,0.0070193262370407995,0.0015932023366967605,5.732812147063399,5.302154233289853
74,AAP,2021-06-02,-0.0164722067981376,-0.0165441822843328,0.0065106002914492546,0.0015982701076481926,5.952396266228131,5.629878520399087
75,AAP,2020-11-10,-0.0195097576871355,-0.0198473347087955,0.00675297773174521,0.0019471776281719316,5.961223620140576,5.294667646811771
76,AAP,2020-08-18,-0.0235528348992858,-0.0238179316805196,0.006880931837791199,0.0018550474547023297,5.822659886064017,5.5012981423951945
77,AAP,2020-05-19,0.0299203524809344,0.0293113462388676,0.007875835242918489,0.002464809073578402,6.80719011731799,6.954551049107899
78,AAP,2019-11-12,-0.0743940184573185,-0.0770386424092404,0.007625773023566772,0.0015460471335450442,4.934601724326084,3.831943987827791
79,AAP,2019-08-13,-0.021281578245784,-0.0223082667397699,0.00754951024423628,0.001582616878395141,4.90207453118718,3.8352430146428347
80,AAP,2019-05-22,-0.0068594315028243,-0.0070504940230668,0.006851549755301794,0.0015381030062922396,4.811743534161439,4.142988120904902
81,AAP,2018-11-13,0.0700397578672333,0.0674960671166815,0.007501335854330223,0.0014386123556249743,5.173901889186446,4.391394489837137
82,AAP,2018-08-14,0.093493362097306,0.0886405394372222,0.007492981641185143,0.001595540565104114,5.173953386687982,4.650102951603034
83,AAP,2018-05-22,0.0522838230887852,0.0510376097951808,0.007079684572822724,0.0016555570077985448,5.39275102743183,4.885275094878566
84,AAP,2017-11-14,0.0980857944407454,0.0933477859211239,0.007261754112722671,0.0018105714007592719,5.315286013072469,5.509687391164346
85,AAP,2017-08-15,-0.1366371373242704,-0.1492950732611524,0.007275569719199086,0.0018439460445353055,5.44461370791541,5.4896339134573005
86,AAP,2017-05-24,-0.0539240777100276,-0.0550105133649188,0.006801836929208907,0.001841261589117061,5.812381125286425,5.49110729778796
87,AAP,2016-11-15,0.1527307652096012,0.1406285586139357,0.007006926387003245,0.002001978967715213,5.889483938706935,5.835654010034766
88,AAP,2016-08-25,-0.0191643274435834,-0.0193200465249159,0.007014162508996426,0.0018663771545677447,6.232307742301812,5.927106469959746
89,AAP,2016-05-31,-0.0299690291110235,-0.0303293385643997,0.0067285591381280735,0.0018490696868138218,6.398903390077507,6.060844485439608
90,AAP,2021-02-22,-0.0034780619255491,-0.0035643043696985,0.00825238323136423,0.003602333432499903,9.289626502982038,10.518846850295578
91,AAP,2020-02-18,0.0682957404657841,0.0661542309796855,0.008612304580560799,0.003568598906230877,8.598963636927959,10.315697489923718
92,AAP,2019-02-19,-0.0511916788930113,-0.0525506323009819,0.008689981987333027,0.0035960772414149306,8.37479918769651,9.5885981629345
93,AAP,2018-02-21,0.0926271070487008,0.0874788735350111,0.00849100669938509,0.0033976824094751187,8.414573534059198,9.580799911031264
94,AAP,2017-02-28,-0.0024774675054012,-0.0025793926185235,0.008460378622884906,0.003285493568623071,8.317855712675591,9.12122136407963
95,AAP,2016-03-01,0.0049381912367362,0.0044822416916975,0.008446147218683262,0.0033179655921468706,8.553055248220359,9.69416654542482
96,AAPL,2021-07-28,-0.0047686726554401,-0.0048124780670204,0.007390507117562253,0.001693657881108016,5.62923057442166,4.609193465311373
97,AAPL,2021-04-29,-0.0102017154184358,-0.0102790626374092,0.007498295841854124,0.0017259133562488216,5.557153555742097,4.562623256979703
98,AAPL,2021-01-28,-0.0617222993048259,-0.0636844728980728,0.007317905861746501,0.001796078314951981,5.62341973471077,4.528960792471855
99,AAPL,2020-07-31,0.1214664841264121,0.1125938622488648,0.007524246257642842,0.0018184693232131562,5.618433324845858,5.000327141042536
100,AAPL,2020-05-01,0.0276273882537332,0.0272076215833637,0.007882811409131876,0.002170629228601531,6.005813998123113,5.306052532671426
101,AAPL,2020-01-29,-0.0109668129243155,-0.0113496627642469,0.007628617932205789,0.0018682329629891728,5.473317113174067,4.639381896537437
102,AAPL,2019-07-31,0.0040139953002075,0.0039899622742205,0.009764367394511414,0.00424644024419069,8.564981181164715,8.57466589620215
103,AAPL,2019-05-01,0.0550811674381716,0.0535315657337375,0.009923930038318521,0.004236910538808643,8.532470549481497,8.568248384717432
104,AAPL,2019-01-30,0.0512229103553031,0.0485889555876784,0.009502708025603152,0.004242573444936813,8.661066757388044,8.811296754595851
105,AAPL,2018-08-01,0.0842460916113289,0.0801837773085934,0.010199168659423198,0.003867820058097546,6.905012499632315,8.666489763773004
106,AAPL,2018-05-02,0.0837388725342267,0.0800451615902457,0.009784735812133072,0.003658997845713628,7.158267497511046,8.473227656039002
107,AAPL,2018-02-02,0.0160947084859686,0.0154726355334143,0.009593042554603996,0.0035351523600876318,7.46975058448052,8.610551380697498
108,AAPL,2017-08-02,0.0419893258035654,0.041117315561748,0.009195225654423442,0.003594419684783908,8.395105016345317,8.647629064628063
109,AAPL,2017-05-03,0.0061833140047167,0.0061328434367993,0.009223284280016505,0.0035672534726997663,8.392641992432228,8.771722831634847
110,AAPL,2017-02-01,0.0553767291668979,0.0534384350111509,0.009381625441696113,0.0036130742049469964,8.49220464487337,8.872300666002673
111,AAPL,2016-07-27,0.0758519287947081,0.072957977527822,0.009133171158224615,0.0037311817717486343,8.76295732517211,9.128509156176197
112,AAPL,2016-04-27,-0.089347845119057,-0.0948756410286496,0.009177721125178239,0.003871581039623212,8.84452159433637,9.375423653208413
113,AAPL,2016-01-27,-0.0458597076347976,-0.0464031765824496,0.009217455052613698,0.003933734455043673,8.873867825180954,9.442956297226486
114,AAPL,2021-10-29,-0.0243904413941755,-0.0245128885836204,0.009253599344509618,0.004194358100638583,8.99926429351087,9.422760095834423
115,AAPL,2020-10-30,-0.0599065736875865,-0.0609804857082477,0.009244020518241775,0.0038501735881695757,8.465733304080533,9.142992245596204
116,AAPL,2019-10-31,0.0481004577545612,0.0464478899135004,0.00927798921564408,0.003756694109183918,8.318232806032054,9.340908608489011
117,AAPL,2018-11-05,-0.0212906476990859,-0.0210805423529972,0.008962728733606345,0.003327976776735265,7.531654357971019,8.499002868005036
118,AAPL,2017-11-03,0.0353640139212594,0.0345941427781251,0.00863334703705879,0.0031127033534973864,7.833380830522085,8.475868825886607
119,AAPL,2016-10-26,-0.0305175112320926,-0.0312507405892433,0.008665996589607806,0.0030953559659360826,7.935433906587175,8.598828475310654
120,ABBV,2021-11-02,0.0049020039983603,0.0047810357573543,0.00799461037502807,0.0037278239389175838,7.3917117335767095,6.907832067862079
121,ABBV,2021-08-02,-0.0124845545814999,-0.0125835208412715,0.008374294556708538,0.0039444141027975,7.015003062060907,6.369921424819815
122,ABBV,2021-05-07,0.001634051465015,0.001530540289341,0.008544954471414457,0.004032150391198697,6.928505618091078,6.479825053293949
123,ABBV,2020-11-04,0.0133934140576941,0.0123371221121543,0.007821006784487813,0.0036435212329340816,7.5164347554197155,7.008122166380691
124,ABBV,2020-08-04,-0.0518430813718733,-0.0523848809947979,0.008385676358220554,0.003906840208077015,7.09637794788793,6.5524346646562215
125,ABBV,2020-05-08,0.0776315500779927,0.0746653413159153,0.00864894523297284,0.003797450077248509,7.008759892381594,6.944458933137861
126,ABBV,2019-11-06,0.0344394018181599,0.0336276761964934,0.008120461242198557,0.003619405582237071,7.365365767488624,7.622460050061327
127,ABBV,2019-08-05,0.0026300041127196,0.0021314363170607,0.008395474415016714,0.0036256106968372333,7.149094984032352,7.3581761369227054
128,ABBV,2019-05-03,0.0043558809494812,0.0042002093644037,0.008821275180402308,0.004121415453138783,6.957856815328732,6.782404521772834
129,ABBV,2018-11-07,0.0509438569182425,0.0489240650301831,0.008298028780504884,0.003629658158561208,6.994322292700563,7.237701083118971
130,ABBV,2018-08-07,-0.0178241810215349,-0.0179632819671282,0.008726880046208516,0.0035535353281683597,6.86475920567844,6.921208598116603
131,ABBV,2018-05-04,-0.0249105765758099,-0.0249091596275642,0.008744027396147755,0.0036004818690020166,6.650349498863011,6.710445627434419
132,ABBV,2017-11-07,0.0335205537900657,0.0330284080619887,0.00812630877593756,0.003486103179135732,7.2267808269573495,6.92377600449818
133,ABBV,2017-08-07,0.0153619412926281,0.0152538361694346,0.008340610801027704,0.0035438103555201174,7.146480487707626,6.8047345891123685
134,ABBV,2017-05-05,-0.0190797636600223,-0.0192083884569772,0.008390762270503446,0.0034457362302067443,7.0203721026510815,6.756622130775662
135,ABBV,2016-11-07,0.0800040774597601,0.0739543302137414,0.007716749886518384,0.002969435618096535,7.718210691057972,7.1930811323614225
136,ABBV,2016-08-05,0.0017889671686555,0.0017353519359938,0.007677819931692635,0.0028566536600311797,7.2593414511281935,6.840147191061913
137,ABBV,2016-05-06,0.0055033097307896,0.0053130346499993,0.008555552972357194,0.003696556854904331,7.488236876882192,6.728225808961074
138,ABBV,2021-02-19,0.0106167621617182,0.0106180536756197,0.00819686222463666,0.0033454475438638716,9.702705341972354,10.016957569730696
139,ABBV,2020-02-21,0.0189537922525138,0.0191371969806657,0.008660831053998064,0.0033794601351012487,9.139880261459115,9.675230158775221
140,ABBV,2019-02-27,-0.0093190279182356,-0.009349546237576,0.008995313795040401,0.0033428000172835725,8.781911184713167,9.503982083056236
141,ABBV,2018-02-16,0.0375719963819873,0.0372644367338718,0.009107789577067092,0.003337732490332085,8.575106274291052,9.477102373066383
142,ABBV,2017-02-17,-0.0090809089926742,-0.0090787616113943,0.008546720827068232,0.003242891447294598,9.147948046592642,9.595555504761709
143,ABBV,2016-02-19,0.0070831486474139,0.0068623909953103,0.008461198701822442,0.0032569661820905267,9.132921582902,9.427268072255764
144,ABC,2021-08-04,-0.0280107829914399,-0.0283492126150942,0.008449395468444426,0.004149063759440741,6.901800690696975,6.400482193051092
145,ABC,2021-05-05,-0.0561008051909575,-0.0568358706479123,0.00889925992015831,0.004564016334374249,6.898417133891002,6.539951064639375
146,ABC,2021-02-04,0.0055938359986037,0.0053617301513604,0.008770310192023633,0.0046950833509179155,7.3544061700016705,6.7856812011764145
147,ABC,2020-08-05,-0.0385820393223786,-0.0388433927058714,0.009739229397152643,0.004585097884726918,7.3934486000223485,7.277059964201053
148,ABC,2020-05-07,0.0305922632367169,0.0290652407770364,0.009432287274179945,0.004394336188912069,7.4651603345964155,7.3227392568886
149,ABC,2020-01-30,-0.0395987784068793,-0.0408640780382797,0.008535691789538636,0.0037922124667377974,7.43403704809399,6.812885465189471
150,ABC,2019-08-01,0.0631879952660862,0.0635751173495039,0.007929699529277199,0.003277462496150631,6.10512500890807,5.773095437330481
151,ABC,2019-05-02,0.0635171152607895,0.0613126222058748,0.007652088055112986,0.003152839799833943,5.8306006336327165,5.450831883528263
152,ABC,2019-01-31,0.0589140093307795,0.0562779258670259,0.0075582461933590165,0.0029107808964715953,5.536028343641187,5.155351242073916
153,ABC,2018-08-02,0.0198581783922248,0.0193738809433914,0.007959875955800857,0.003369792774537353,5.648107236855407,5.525015481366687
154,ABC,2018-05-02,-0.0350958048530491,-0.0357166462937694,0.007999239299680268,0.003351835783818478,5.501542406031395,5.575985682504433
155,ABC,2018-02-06,0.0214171794494679,0.0208562417588782,0.008258005415527205,0.0036372943918309064,5.512853883917107,6.05766132888904
156,ABC,2017-08-03,-0.1186730073924624,-0.1261236667655847,0.00905013892251467,0.004392487808252343,7.405855751280427,7.2339404793140965
157,ABC,2017-05-04,0.0424797247802458,0.0413935561951256,0.008312541371760273,0.0036279851316258467,7.029218920897751,7.189276282775414
158,ABC,2017-01-31,0.0526843821857788,0.0513281090137961,0.00835303829525262,0.0036238474346238334,7.0054163485727505,6.853596468780562
159,ABC,2016-08-02,0.0427822141378931,0.0419715225791331,0.007303485291120321,0.0025477274271349954,6.766150243078415,5.960167874731675
160,ABC,2016-05-05,-0.0865911378480186,-0.0901541254480277,0.007528902273604042,0.0025635601129957563,6.449642879207339,5.810350993872986
161,ABC,2016-02-04,-0.0188799065693478,-0.0199474457290502,0.007525139590000402,0.0026645956911211387,6.708773704230618,5.9186997499238085
162,ABC,2021-11-23,0.0116330236347588,0.0115227852976791,0.008435011988762465,0.00441131574524137,8.70283920978844,8.457321300109522
163,ABC,2020-11-19,-0.0315480513443208,-0.0320090317437133,0.008986334514129578,0.004724343754236787,7.749625586136139,7.673757127017154
164,ABC,2019-11-19,0.0117843306116746,0.0117735948766847,0.008383761528560966,0.004394541666370379,7.95589561599815,8.245793733247227
165,ABC,2018-11-20,-0.0138308248691282,-0.0144158306791419,0.008294113245998125,0.0040294854300789865,7.717014937433988,8.612699967133109
166,ABC,2017-11-21,0.0406454177153886,0.0395069629762564,0.008034006539129368,0.0039135117731159755,8.58185161901297,8.803352919539536
167,ABC,2016-11-22,-0.0055816817805604,-0.0055685319913115,0.008155434762164501,0.0036300712848195307,8.207999368108123,8.045788315833956
168,ABMD,2021-10-28,0.0015891777467169,0.0015122985424568,0.00732849803566032,0.0029680956698182447,8.220926762895814,7.93535284225492
169,ABMD,2021-08-05,0.0394429575687044,0.0383932028773948,0.007549695311674436,0.003228874355692799,7.368193994620229,6.019031676031864
170,ABMD,2021-02-04,-0.0235892291943817,-0.0234358128010157,0.0078022999550871625,0.002893222339436605,7.79219906310351,7.6763690143766645
171,ABMD,2020-11-06,-0.0234159856571126,-0.0235191671735921,0.0076395885694040015,0.0028454699454156934,7.280273672581634,7.581760189995242
172,ABMD,2020-08-06,-0.0637730329223937,-0.0652346347765363,0.007849006592251535,0.0030276371862396744,7.796343349028959,7.783266877071609
173,ABMD,2020-02-06,-0.0931929657122085,-0.0972698517207572,0.0076192011932717215,0.0031645888554065085,7.244904169272331,7.1741178000728745
174,ABMD,2019-10-31,0.2021936154702137,0.1823516656383884,0.007605517000567413,0.0029898302125616516,6.88844166971149,7.21271354127304
175,ABMD,2019-08-01,-0.2203570530654198,-0.2629728120298039,0.007289822333475792,0.002332254716405153,6.288521332102482,6.028831000923876
176,ABMD,2019-02-05,0.0403162223776119,0.0397194279579911,0.006810264816846064,0.0022781239829803646,6.252703844441562,6.440800109243872
177,ABMD,2018-11-06,0.0274919936425133,0.0262010113219834,0.006845533841227779,0.002269576631948278,6.33140310726227,6.340638287629105
178,ABMD,2018-08-02,0.0288400987806438,0.0280284674815724,0.006989015449402573,0.002295847180293767,6.311302767498609,6.13530248471926
179,ABMD,2021-05-21,0.0200043916115443,0.0196157018678319,0.0091622355259733,0.004529059606589075,10.828743473609615,11.523030734137386
180,ABMD,2020-05-21,0.0581752656001839,0.0560772446548693,0.009499876963916873,0.004623174032675401,10.397245308310433,11.484771071587971
181,ABMD,2019-05-23,0.0333123694307191,0.0332717556985392,0.009247987190650495,0.0040359355075663475,8.940782933133379,10.742342436919504
182,ABT,2021-11-03,-0.041055869832028,-0.0413330748425209,0.008291177383713497,0.002264550651058312,5.006897292583616,3.7454929749876213
183,ABT,2021-08-04,-0.0027852474727482,-0.0028106504507086,0.00889537971322358,0.0023708368105606554,5.041016203534893,3.6346570820306625
184,ABT,2021-05-05,-0.0044545114736868,-0.0044534644355376,0.008519581478384669,0.0021694424984746107,4.694480188051893,3.7476375220487714
185,ABT,2020-11-04,0.0021592176914278,0.0016375444455052,0.008565956088390735,0.0024296811265207678,5.349286732109878,4.3020522920801945
186,ABT,2020-07-29,-0.0088476685668926,-0.0088534121203329,0.008903820381487397,0.002349874245011107,5.192399009823985,4.152424625215969
187,ABT,2020-04-29,-0.0061772921121569,-0.007045105000341,0.009182774099657696,0.002767130588066493,5.47073636397682,4.642376903191758
188,ABT,2019-10-31,-0.0317447191002435,-0.0319782579070234,0.008414872798434442,0.0022238035936666075,4.918657587245514,3.8676415832384405
189,ABT,2019-07-31,-0.0013830132891667,-0.0015482719173323,0.008373911760365943,0.0022687029659141213,4.811400664266901,3.7398226022199963
190,ABT,2019-05-01,-0.0110690055005831,-0.0112083714388795,0.008552802089355849,0.0021730895751510197,4.821055392672962,3.9778453986136824
191,ABT,2018-10-31,0.0168588150366337,0.0163311455662234,0.00793146796957012,0.001969907077409572,5.127116436242848,4.297422652682521
192,ABT,2018-08-01,-0.0134997673704642,-0.0134981574626639,0.008065828001301378,0.002114738097820193,5.045042242796708,4.342683989439215
193,ABT,2018-05-02,-0.0047294290588422,-0.0048370073553749,0.008132070583494055,0.001971847203431302,4.9234392816469095,4.297389396098042
194,ABT,2017-11-02,0.013785912798566,0.0136189403230922,0.0076499072738512265,0.002266639192252215,4.57089697560966,3.4811427175802363
195,ABT,2017-08-02,0.0019747901265803,0.0019685460992162,0.0076271632212929355,0.0020908947451475464,4.525114711708209,3.8907312701373216
196,ABT,2017-05-03,0.0202066829692837,0.0199241677180668,0.007861683505819488,0.002410711543776679,4.606948483155468,4.056914061793981
197,ABT,2016-11-03,0.0137554740455567,0.0131927147489124,0.009067165286558038,0.0031163743210755944,4.66872431854369,3.6267836553772232
198,ABT,2016-08-03,-0.0083244453324357,-0.0082981964971657,0.00874285799979005,0.0028343055951291934,4.743289423321238,3.8540881329934042
199,ABT,2016-05-04,-0.0129947373719744,-0.0131287257656274,0.00834318527275798,0.0025840229690930585,4.440090692233797,3.4206203629996135
200,ABT,2021-02-19,-0.0281226782252738,-0.0288120843352438,0.008223266299853552,0.0028642837673647204,7.558585724043031,8.521424741344727
201,ABT,2020-02-21,-0.0103162441737203,-0.012278666033207,0.008047895197964037,0.0026534273436522177,7.121858520828249,7.999302134167445
202,ABT,2019-02-22,0.0147184279915405,0.0144943463214837,0.007687105128585804,0.002655845334125138,7.1084166561260105,7.8292302378466285
203,ABT,2018-02-16,0.0028038750342316,0.0027966254633998,0.007647027367225968,0.0027807372244458063,7.227887893596051,7.630433715001145
204,ABT,2017-02-17,0.0111967371240777,0.0110348982211888,0.007628805026451525,0.0030091642730132677,7.741487100787434,7.955556276650415
205,ABT,2016-02-19,-0.000361162690863,-0.0005389496998513,0.00761427158335442,0.002617837178808861,7.135643967266464,8.061540061645163
206,ACE,2021-10-28,,,0.013193279783446612,0.006431871009503634,4.763956630709302,2.9662755041688067
207,ACE,2021-07-29,,,0.013078310370633917,0.006238574881301451,4.808985628392153,2.974048230639977
208,ACE,2021-04-30,,,0.012374312341785577,0.005678041605973611,4.829829765246082,2.9187947526517295
209,ACE,2020-10-30,,,0.013434101641499682,0.006664358229328195,4.902421907826229,3.1481294576801835
210,ACE,2020-07-31,,,0.01341437853699434,0.006455669670928526,4.853753914798997,3.0753395545851303
211,ACE,2020-04-29,,,0.01232855510048576,0.005810077150204781,4.97401908945042,3.0673741006734083
212,ACE,2019-10-31,,,0.013009677123930277,0.006171583242599697,5.008624620658843,3.165214258670513
213,ACE,2019-07-31,,,0.012629375385203919,0.005738210103500308,4.896964844398568,3.00393003992601
214,ACE,2019-05-02,,,0.012137641341246001,0.005488802598480963,4.820032855727375,2.9239358528372734
215,ACE,2018-10-30,,,0.012884806821810259,0.005893014781841063,4.89340217129942,3.0107689589777795
216,ACE,2018-08-01,,,0.01274533609559777,0.0056622976736016035,4.902452800884434,2.981318979012915
